date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:55	93096/93096	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:41%20GMT	https://template.annimexweb.com/optimal/register.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/register.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:55	94131/94131	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:10%20GMT	https://template.annimexweb.com/optimal/my-wishlist.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/my-wishlist.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:56	98402/98402	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:10:04%20GMT	https://template.annimexweb.com/optimal/compare-style1.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/compare-style1.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:56	332539/332539	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:28%20GMT	https://template.annimexweb.com/optimal/index-demo2.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo2.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:57	205797/205797	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:45%20GMT	https://template.annimexweb.com/optimal/index-demo3.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo3.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:57	249280/249280	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:45%20GMT	https://template.annimexweb.com/optimal/index-demo4.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo4.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:57	174843/174843	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:48%20GMT	https://template.annimexweb.com/optimal/index-demo5.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo5.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:57	156828/156828	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:48%20GMT	https://template.annimexweb.com/optimal/index-demo6.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo6.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:58	190795/190795	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:51%20GMT	https://template.annimexweb.com/optimal/index-demo7.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo7.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:01:59	159265/159265	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:52%20GMT	https://template.annimexweb.com/optimal/index-demo8.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo8.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:00	192649/192649	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:54%20GMT	https://template.annimexweb.com/optimal/index-demo9.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo9.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:00	163646/163646	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:10%20GMT	https://template.annimexweb.com/optimal/index-demo10.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo10.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:01	181985/181985	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:13%20GMT	https://template.annimexweb.com/optimal/index-demo11.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo11.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:01	186111/186111	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:14%20GMT	https://template.annimexweb.com/optimal/index-demo12.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo12.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:01	194276/194276	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:17%20GMT	https://template.annimexweb.com/optimal/index-demo13.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo13.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:02	240563/240563	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:17%20GMT	https://template.annimexweb.com/optimal/index-demo14.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo14.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:02	176749/176749	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:20%20GMT	https://template.annimexweb.com/optimal/index-demo15.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo15.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:03	163707/163707	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:20%20GMT	https://template.annimexweb.com/optimal/index-demo16.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo16.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:03	161471/161471	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:24%20GMT	https://template.annimexweb.com/optimal/index-demo17.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo17.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:04	188138/188138	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:24%20GMT	https://template.annimexweb.com/optimal/index-demo18.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo18.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:04	157159/157159	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:27%20GMT	https://template.annimexweb.com/optimal/index-demo19.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo19.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:04	178640/178640	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:30%20GMT	https://template.annimexweb.com/optimal/index-demo20.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo20.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:04	185292/185292	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:31%20GMT	https://template.annimexweb.com/optimal/index-demo21.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo21.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:05	173491/173491	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:35%20GMT	https://template.annimexweb.com/optimal/index-demo23.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo23.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:05	180192/180192	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:37%20GMT	https://template.annimexweb.com/optimal/index-demo24.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo24.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:06	225591/225591	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:38%20GMT	https://template.annimexweb.com/optimal/index-demo25.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo25.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:06	235647/235647	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:41%20GMT	https://template.annimexweb.com/optimal/index-demo26.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo26.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:08	205860/205860	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:11:42%20GMT	https://template.annimexweb.com/optimal/index-demo27.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/index-demo27.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:08	27310/27310	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2013:28:37%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner8.png	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner8.png	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:08	165496/165496	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:44%20GMT	https://template.annimexweb.com/optimal/category-2columns.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/category-2columns.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:09	165044/165044	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:46%20GMT	https://template.annimexweb.com/optimal/category-3columns.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/category-3columns.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:09	165155/165155	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:47%20GMT	https://template.annimexweb.com/optimal/category-4columns.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/category-4columns.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:09	165528/165528	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:50%20GMT	https://template.annimexweb.com/optimal/category-5columns.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/category-5columns.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:09	166470/166470	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:51%20GMT	https://template.annimexweb.com/optimal/category-6columns.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/category-6columns.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:10	167895/167895	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:54%20GMT	https://template.annimexweb.com/optimal/category-7columns.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/category-7columns.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:10	89035/89035	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:10:54%20GMT	https://template.annimexweb.com/optimal/empty-category.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/empty-category.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:10	279526/279526	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:52%20GMT	https://template.annimexweb.com/optimal/shop-left-sidebar.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-left-sidebar.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:11	324291/324291	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:13:00%20GMT	https://template.annimexweb.com/optimal/shop-right-sidebar.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-right-sidebar.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:11	296871/296871	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:13:06%20GMT	https://template.annimexweb.com/optimal/shop-top-filter.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-top-filter.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:11	279670/279670	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:45%20GMT	https://template.annimexweb.com/optimal/shop-fullwidth.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-fullwidth.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:12	235236/235236	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:59%20GMT	https://template.annimexweb.com/optimal/shop-no-sidebar.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-no-sidebar.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:12	262908/262908	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:55%20GMT	https://template.annimexweb.com/optimal/shop-listview-sidebar.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-listview-sidebar.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:12	263054/263054	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:52%20GMT	https://template.annimexweb.com/optimal/shop-listview-drawer.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-listview-drawer.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:13	281582/281582	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:42%20GMT	https://template.annimexweb.com/optimal/shop-category-slideshow.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-category-slideshow.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:13	225846/225846	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:48%20GMT	https://template.annimexweb.com/optimal/shop-heading-with-banner.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-heading-with-banner.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:13	163051/163051	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:13:03%20GMT	https://template.annimexweb.com/optimal/shop-sub-collections.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-sub-collections.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:13	233354/233354	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:56%20GMT	https://template.annimexweb.com/optimal/shop-masonry-grid.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-masonry-grid.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:14	285065/285065	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:49%20GMT	https://template.annimexweb.com/optimal/shop-hover-info.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-hover-info.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:14	170587/170587	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:13:06%20GMT	https://template.annimexweb.com/optimal/shop-swatches-style.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-swatches-style.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:14	156399/156399	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:45%20GMT	https://template.annimexweb.com/optimal/shop-grid-style.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-grid-style.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:14	263620/263620	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:13:02%20GMT	https://template.annimexweb.com/optimal/shop-search-results.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/shop-search-results.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:15	132154/132154	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:09%20GMT	https://template.annimexweb.com/optimal/my-wishlist-style2.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/my-wishlist-style2.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:15	100895/100895	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:10:06%20GMT	https://template.annimexweb.com/optimal/compare-style2.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/compare-style2.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:16	139072/139072	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:40%20GMT	https://template.annimexweb.com/optimal/cart-style1.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/cart-style1.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:16	136839/136839	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:43%20GMT	https://template.annimexweb.com/optimal/cart-style2.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/cart-style2.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:16	174906/174906	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:57%20GMT	https://template.annimexweb.com/optimal/checkout-style1.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/checkout-style1.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:16	150384/150384	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:09:58%20GMT	https://template.annimexweb.com/optimal/checkout-style2.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/checkout-style2.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:17	99674/99674	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:10:01%20GMT	https://template.annimexweb.com/optimal/checkout-success.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/checkout-success.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:17	8295/8295	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:28:30%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-1.jpg	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-1.jpg	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:17	8531/8531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:28:31%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-2.jpg	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-2.jpg	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:18	10192/10192	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:28:32%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-3.jpg	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-3.jpg	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:18	12816/12816	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:28:33%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-4.jpg	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner4-4.jpg	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:18	218096/218096	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:34%20GMT	https://template.annimexweb.com/optimal/product-standard.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-standard.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:19	223016/223016	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:38%20GMT	https://template.annimexweb.com/optimal/product-variable.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-variable.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:19	221224/221224	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:17%20GMT	https://template.annimexweb.com/optimal/product-grouped.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-grouped.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:19	220475/220475	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:17%20GMT	https://template.annimexweb.com/optimal/product-external-affiliate.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-external-affiliate.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:20	219986/219986	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:31%20GMT	https://template.annimexweb.com/optimal/product-outofstock.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-outofstock.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:21	222116/222116	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:21%20GMT	https://template.annimexweb.com/optimal/product-layout2.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout2.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:21	222724/222724	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:20%20GMT	https://template.annimexweb.com/optimal/product-layout1.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout1.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:21	226585/226585	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:14%20GMT	https://template.annimexweb.com/optimal/product-accordian.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-accordian.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:21	225342/225342	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:13%20GMT	https://template.annimexweb.com/optimal/prodcut-360-degree-view.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/prodcut-360-degree-view.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:22	222568/222568	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:24%20GMT	https://template.annimexweb.com/optimal/product-layout4.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout4.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:22	225676/225676	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:24%20GMT	https://template.annimexweb.com/optimal/product-layout3.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout3.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:22	225282/225282	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:27%20GMT	https://template.annimexweb.com/optimal/product-layout5.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout5.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:22	230716/230716	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:28%20GMT	https://template.annimexweb.com/optimal/product-layout6.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout6.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
19:02:23	190708/190708	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2013:12:31%20GMT	https://template.annimexweb.com/optimal/product-layout7.html	C:/My%20Web%20Sites/web-phonedemo1/template.annimexweb.com/optimal/product-layout7.html	(from https://template.annimexweb.com/optimal/index-demo22.html)
